sample	well	conc	GAP_conc	sensor_conc	date	fit	slope	intercept	percent_fit	k_est	f_plateau_est	cutoff_time	Time	raw_fluo	row	column	condition	buffer_background_fluo	fluorescence	mean_no_GAP_fluorescence	corrected_fluorescence	cal_slope	cal_intercept	product_conc
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	168	6530	A	6	20190207-PE1_WT-A6-5-0.0952-20	5509.5	1020.5	615.54	404.96000000000004	3.713e-4	0.1462813	0.2962865
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	172	6512	A	6	20190207-PE1_WT-A6-5-0.0952-20	5458.5	1053.5	615.54	437.96000000000004	3.713e-4	0.1462813	0.3085394
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	176	6609	A	6	20190207-PE1_WT-A6-5-0.0952-20	5484	1125	615.54	509.46000000000004	3.713e-4	0.1462813	0.33527300000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	180	6590	A	6	20190207-PE1_WT-A6-5-0.0952-20	5502.5	1087.5	615.54	471.96000000000004	3.713e-4	0.1462813	0.3211636
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	184	6583	A	6	20190207-PE1_WT-A6-5-0.0952-20	5513.5	1069.5	615.54	453.96000000000004	3.713e-4	0.1462813	0.3144802
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	188	6612	A	6	20190207-PE1_WT-A6-5-0.0952-20	5532.5	1079.5	615.54	463.96000000000004	3.713e-4	0.1462813	0.3181932
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	192	6589	A	6	20190207-PE1_WT-A6-5-0.0952-20	5507.5	1081.5	615.54	465.96000000000004	3.713e-4	0.1462813	0.3189358
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	196	6561	A	6	20190207-PE1_WT-A6-5-0.0952-20	5492	1069	615.54	453.46000000000004	3.713e-4	0.1462813	0.3144802
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	200	6587	A	6	20190207-PE1_WT-A6-5-0.0952-20	5501.5	1085.5	615.54	469.96000000000004	3.713e-4	0.1462813	0.320421
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	204	6600	A	6	20190207-PE1_WT-A6-5-0.0952-20	5473.5	1126.5	615.54	510.96000000000004	3.713e-4	0.1462813	0.3356443
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	208	6566	A	6	20190207-PE1_WT-A6-5-0.0952-20	5510.5	1055.5	615.54	439.96000000000004	3.713e-4	0.1462813	0.309282
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	212	6618	A	6	20190207-PE1_WT-A6-5-0.0952-20	5523	1095	615.54	479.46000000000004	3.713e-4	0.1462813	0.32413400000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	216	6637	A	6	20190207-PE1_WT-A6-5-0.0952-20	5484	1153	615.54	537.46	3.713e-4	0.1462813	0.3456694
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	220	6681	A	6	20190207-PE1_WT-A6-5-0.0952-20	5511.5	1169.5	615.54	553.96	3.713e-4	0.1462813	0.3516102
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	224	6611	A	6	20190207-PE1_WT-A6-5-0.0952-20	5500	1111	615.54	495.46000000000004	3.713e-4	0.1462813	0.3300748
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	228	6649	A	6	20190207-PE1_WT-A6-5-0.0952-20	5471	1178	615.54	562.46	3.713e-4	0.1462813	0.3549519
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	232	6683	A	6	20190207-PE1_WT-A6-5-0.0952-20	5519	1164	615.54	548.46	3.713e-4	0.1462813	0.34975370000000006
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	236	6650	A	6	20190207-PE1_WT-A6-5-0.0952-20	5470	1180	615.54	564.46	3.713e-4	0.1462813	0.3556945
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	240	6645	A	6	20190207-PE1_WT-A6-5-0.0952-20	5488.5	1156.5	615.54	540.96	3.713e-4	0.1462813	0.3467833
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	244	6639	A	6	20190207-PE1_WT-A6-5-0.0952-20	5519	1120	615.54	504.46000000000004	3.713e-4	0.1462813	0.3334165
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	248	6658	A	6	20190207-PE1_WT-A6-5-0.0952-20	5479	1179	615.54	563.46	3.713e-4	0.1462813	0.3553232
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	252	6666	A	6	20190207-PE1_WT-A6-5-0.0952-20	5478	1188	615.54	572.46	3.713e-4	0.1462813	0.3586649
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	256	6729	A	6	20190207-PE1_WT-A6-5-0.0952-20	5478	1251	615.54	635.46	3.713e-4	0.1462813	0.38205680000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	260	6700	A	6	20190207-PE1_WT-A6-5-0.0952-20	5462.5	1237.5	615.54	621.96	3.713e-4	0.1462813	0.37685860000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	264	6728	A	6	20190207-PE1_WT-A6-5-0.0952-20	5454	1274	615.54	658.46	3.713e-4	0.1462813	0.3905967
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	268	6660	A	6	20190207-PE1_WT-A6-5-0.0952-20	5476.5	1183.5	615.54	567.96	3.713e-4	0.1462813	0.3568084
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	272	6760	A	6	20190207-PE1_WT-A6-5-0.0952-20	5477	1283	615.54	667.46	3.713e-4	0.1462813	0.3939384
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	276	6682	A	6	20190207-PE1_WT-A6-5-0.0952-20	5459.5	1222.5	615.54	606.96	3.713e-4	0.1462813	0.37128910000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	280	6726	A	6	20190207-PE1_WT-A6-5-0.0952-20	5487.5	1238.5	615.54	622.96	3.713e-4	0.1462813	0.3772299
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	284	6671	A	6	20190207-PE1_WT-A6-5-0.0952-20	5481	1190	615.54	574.46	3.713e-4	0.1462813	0.3594075
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	288	6716	A	6	20190207-PE1_WT-A6-5-0.0952-20	5499.5	1216.5	615.54	600.96	3.713e-4	0.1462813	0.36906130000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	292	6752	A	6	20190207-PE1_WT-A6-5-0.0952-20	5467	1285	615.54	669.46	3.713e-4	0.1462813	0.39468100000000006
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	296	6732	A	6	20190207-PE1_WT-A6-5-0.0952-20	5433	1299	615.54	683.46	3.713e-4	0.1462813	0.39987920000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	300	6746	A	6	20190207-PE1_WT-A6-5-0.0952-20	5445.5	1300.5	615.54	684.96	3.713e-4	0.1462813	0.4002505
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	304	6789	A	6	20190207-PE1_WT-A6-5-0.0952-20	5438.5	1350.5	615.54	734.96	3.713e-4	0.1462813	0.4188155
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	308	6685	A	6	20190207-PE1_WT-A6-5-0.0952-20	5466.5	1218.5	615.54	602.96	3.713e-4	0.1462813	0.3698039
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	312	6686	A	6	20190207-PE1_WT-A6-5-0.0952-20	5431	1255	615.54	639.46	3.713e-4	0.1462813	0.38354200000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	316	6808	A	6	20190207-PE1_WT-A6-5-0.0952-20	5454	1354	615.54	738.46	3.713e-4	0.1462813	0.4203007
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	320	6787	A	6	20190207-PE1_WT-A6-5-0.0952-20	5478.5	1308.5	615.54	692.96	3.713e-4	0.1462813	0.40322090000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	324	6729	A	6	20190207-PE1_WT-A6-5-0.0952-20	5433.5	1295.5	615.54	679.96	3.713e-4	0.1462813	0.398394
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	328	6791	A	6	20190207-PE1_WT-A6-5-0.0952-20	5448	1343	615.54	727.46	3.713e-4	0.1462813	0.41621640000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	332	6786	A	6	20190207-PE1_WT-A6-5-0.0952-20	5462.5	1323.5	615.54	707.96	3.713e-4	0.1462813	0.4087904
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	336	6753	A	6	20190207-PE1_WT-A6-5-0.0952-20	5460	1293	615.54	677.46	3.713e-4	0.1462813	0.39765140000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	340	6745	A	6	20190207-PE1_WT-A6-5-0.0952-20	5446.5	1298.5	615.54	682.96	3.713e-4	0.1462813	0.3995079
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	344	6739	A	6	20190207-PE1_WT-A6-5-0.0952-20	5482.5	1256.5	615.54	640.96	3.713e-4	0.1462813	0.3839133
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	348	6815	A	6	20190207-PE1_WT-A6-5-0.0952-20	5457	1358	615.54	742.46	3.713e-4	0.1462813	0.42178590000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	352	6775	A	6	20190207-PE1_WT-A6-5-0.0952-20	5435	1340	615.54	724.46	3.713e-4	0.1462813	0.41510250000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	356	6826	A	6	20190207-PE1_WT-A6-5-0.0952-20	5429	1397	615.54	781.46	3.713e-4	0.1462813	0.4362666
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	360	6812	A	6	20190207-PE1_WT-A6-5-0.0952-20	5459	1353	615.54	737.46	3.713e-4	0.1462813	0.4199294
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	364	6727	A	6	20190207-PE1_WT-A6-5-0.0952-20	5452	1275	615.54	659.46	3.713e-4	0.1462813	0.390968
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	368	6881	A	6	20190207-PE1_WT-A6-5-0.0952-20	5487.5	1393.5	615.54	777.96	3.713e-4	0.1462813	0.43478140000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	372	6805	A	6	20190207-PE1_WT-A6-5-0.0952-20	5429.5	1375.5	615.54	759.96	3.713e-4	0.1462813	0.42809800000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	376	6834	A	6	20190207-PE1_WT-A6-5-0.0952-20	5459	1375	615.54	759.46	3.713e-4	0.1462813	0.42809800000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	380	6841	A	6	20190207-PE1_WT-A6-5-0.0952-20	5445.5	1395.5	615.54	779.96	3.713e-4	0.1462813	0.435524
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	384	6803	A	6	20190207-PE1_WT-A6-5-0.0952-20	5447.5	1355.5	615.54	739.96	3.713e-4	0.1462813	0.42067200000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	388	6878	A	6	20190207-PE1_WT-A6-5-0.0952-20	5455.5	1422.5	615.54	806.96	3.713e-4	0.1462813	0.44554910000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	392	6859	A	6	20190207-PE1_WT-A6-5-0.0952-20	5433.5	1425.5	615.54	809.96	3.713e-4	0.1462813	0.44666300000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	396	6825	A	6	20190207-PE1_WT-A6-5-0.0952-20	5482.5	1342.5	615.54	726.96	3.713e-4	0.1462813	0.4158451
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	400	6886	A	6	20190207-PE1_WT-A6-5-0.0952-20	5453	1433	615.54	817.46	3.713e-4	0.1462813	0.4496334
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	404	6854	A	6	20190207-PE1_WT-A6-5-0.0952-20	5470.5	1383.5	615.54	767.96	3.713e-4	0.1462813	0.4310684
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	408	6853	A	6	20190207-PE1_WT-A6-5-0.0952-20	5466.5	1386.5	615.54	770.96	3.713e-4	0.1462813	0.4321823
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	412	6826	A	6	20190207-PE1_WT-A6-5-0.0952-20	5463	1363	615.54	747.46	3.713e-4	0.1462813	0.42364240000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	416	6895	A	6	20190207-PE1_WT-A6-5-0.0952-20	5444	1451	615.54	835.46	3.713e-4	0.1462813	0.4563168
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	420	6857	A	6	20190207-PE1_WT-A6-5-0.0952-20	5429.5	1427.5	615.54	811.96	3.713e-4	0.1462813	0.4474056
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	424	6949	A	6	20190207-PE1_WT-A6-5-0.0952-20	5434.5	1514.5	615.54	898.96	3.713e-4	0.1462813	0.47970870000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	428	6882	A	6	20190207-PE1_WT-A6-5-0.0952-20	5456	1426	615.54	810.46	3.713e-4	0.1462813	0.44703430000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	432	6843	A	6	20190207-PE1_WT-A6-5-0.0952-20	5462.5	1380.5	615.54	764.96	3.713e-4	0.1462813	0.4299545
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	436	6928	A	6	20190207-PE1_WT-A6-5-0.0952-20	5473.5	1454.5	615.54	838.96	3.713e-4	0.1462813	0.4574307
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	440	6915	A	6	20190207-PE1_WT-A6-5-0.0952-20	5448.5	1466.5	615.54	850.96	3.713e-4	0.1462813	0.4618863
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	444	6974	A	6	20190207-PE1_WT-A6-5-0.0952-20	5441	1533	615.54	917.46	3.713e-4	0.1462813	0.4867634
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	448	6918	A	6	20190207-PE1_WT-A6-5-0.0952-20	5447	1471	615.54	855.46	3.713e-4	0.1462813	0.4637428
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	452	6883	A	6	20190207-PE1_WT-A6-5-0.0952-20	5446	1437	615.54	821.46	3.713e-4	0.1462813	0.45111860000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	456	6915	A	6	20190207-PE1_WT-A6-5-0.0952-20	5443	1472	615.54	856.46	3.713e-4	0.1462813	0.46411410000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	460	6945	A	6	20190207-PE1_WT-A6-5-0.0952-20	5389.5	1555.5	615.54	939.96	3.713e-4	0.1462813	0.49493200000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	464	6913	A	6	20190207-PE1_WT-A6-5-0.0952-20	5405.5	1507.5	615.54	891.96	3.713e-4	0.1462813	0.4771096
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	468	6961	A	6	20190207-PE1_WT-A6-5-0.0952-20	5439	1522	615.54	906.46	3.713e-4	0.1462813	0.4826791
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	472	6981	A	6	20190207-PE1_WT-A6-5-0.0952-20	5476.5	1504.5	615.54	888.96	3.713e-4	0.1462813	0.4759957
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	476	6961	A	6	20190207-PE1_WT-A6-5-0.0952-20	5431.5	1529.5	615.54	913.96	3.713e-4	0.1462813	0.48527820000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	480	7009	A	6	20190207-PE1_WT-A6-5-0.0952-20	5466	1543	615.54	927.46	3.713e-4	0.1462813	0.49047640000000003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	484	6953	A	6	20190207-PE1_WT-A6-5-0.0952-20	5446	1507	615.54	891.46	3.713e-4	0.1462813	0.4771096
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	488	6959	A	6	20190207-PE1_WT-A6-5-0.0952-20	5437.5	1521.5	615.54	905.96	3.713e-4	0.1462813	0.4823078
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	492	6988	A	6	20190207-PE1_WT-A6-5-0.0952-20	5449	1539	615.54	923.46	3.713e-4	0.1462813	0.4889912
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	496	6958	A	6	20190207-PE1_WT-A6-5-0.0952-20	5423	1535	615.54	919.46	3.713e-4	0.1462813	0.48750600000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	500	6965	A	6	20190207-PE1_WT-A6-5-0.0952-20	5406.5	1558.5	615.54	942.96	3.713e-4	0.1462813	0.49604590000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	504	6964	A	6	20190207-PE1_WT-A6-5-0.0952-20	5417.5	1546.5	615.54	930.96	3.713e-4	0.1462813	0.49159030000000004
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	508	7030	A	6	20190207-PE1_WT-A6-5-0.0952-20	5435.5	1594.5	615.54	978.96	3.713e-4	0.1462813	0.5094127
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	512	7101	A	6	20190207-PE1_WT-A6-5-0.0952-20	5419	1682	615.54	1066.46	3.713e-4	0.1462813	0.5420871
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	516	7020	A	6	20190207-PE1_WT-A6-5-0.0952-20	5431.5	1588.5	615.54	972.96	3.713e-4	0.1462813	0.5071849
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	520	7104	A	6	20190207-PE1_WT-A6-5-0.0952-20	5428.5	1675.5	615.54	1059.96	3.713e-4	0.1462813	0.539488
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	524	7070	A	6	20190207-PE1_WT-A6-5-0.0952-20	5439	1631	615.54	1015.46	3.713e-4	0.1462813	0.5231508
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	528	7077	A	6	20190207-PE1_WT-A6-5-0.0952-20	5439.5	1637.5	615.54	1021.96	3.713e-4	0.1462813	0.5253786
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	532	7005	A	6	20190207-PE1_WT-A6-5-0.0952-20	5457.5	1547.5	615.54	931.96	3.713e-4	0.1462813	0.49196160000000005
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	536	7015	A	6	20190207-PE1_WT-A6-5-0.0952-20	5426.5	1588.5	615.54	972.96	3.713e-4	0.1462813	0.5071849
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	540	7072	A	6	20190207-PE1_WT-A6-5-0.0952-20	5444.5	1627.5	615.54	1011.96	3.713e-4	0.1462813	0.5216656
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	544	7064	A	6	20190207-PE1_WT-A6-5-0.0952-20	5460.5	1603.5	615.54	987.96	3.713e-4	0.1462813	0.5127544
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	548	7101	A	6	20190207-PE1_WT-A6-5-0.0952-20	5407.5	1693.5	615.54	1077.96	3.713e-4	0.1462813	0.5461714
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	552	7047	A	6	20190207-PE1_WT-A6-5-0.0952-20	5433.5	1613.5	615.54	997.96	3.713e-4	0.1462813	0.5164674
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	556	7100	A	6	20190207-PE1_WT-A6-5-0.0952-20	5433.5	1666.5	615.54	1050.96	3.713e-4	0.1462813	0.5361463
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	560	7064	A	6	20190207-PE1_WT-A6-5-0.0952-20	5413	1651	615.54	1035.46	3.713e-4	0.1462813	0.5305768
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	564	7109	A	6	20190207-PE1_WT-A6-5-0.0952-20	5407.5	1701.5	615.54	1085.96	3.713e-4	0.1462813	0.5491418
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	568	7062	A	6	20190207-PE1_WT-A6-5-0.0952-20	5407.5	1654.5	615.54	1038.96	3.713e-4	0.1462813	0.5316907
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	572	7008	A	6	20190207-PE1_WT-A6-5-0.0952-20	5408	1600	615.54	984.46	3.713e-4	0.1462813	0.5116405
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	576	7148	A	6	20190207-PE1_WT-A6-5-0.0952-20	5430.5	1717.5	615.54	1101.96	3.713e-4	0.1462813	0.5550826
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	580	7071	A	6	20190207-PE1_WT-A6-5-0.0952-20	5419	1652	615.54	1036.46	3.713e-4	0.1462813	0.5309481
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	584	7122	A	6	20190207-PE1_WT-A6-5-0.0952-20	5431.5	1690.5	615.54	1074.96	3.713e-4	0.1462813	0.5450575
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	588	7133	A	6	20190207-PE1_WT-A6-5-0.0952-20	5435.5	1697.5	615.54	1081.96	3.713e-4	0.1462813	0.5476566
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	592	7118	A	6	20190207-PE1_WT-A6-5-0.0952-20	5417.5	1700.5	615.54	1084.96	3.713e-4	0.1462813	0.5487705
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	596	7060	A	6	20190207-PE1_WT-A6-5-0.0952-20	5416.5	1643.5	615.54	1027.96	3.713e-4	0.1462813	0.5276064
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	600	7118	A	6	20190207-PE1_WT-A6-5-0.0952-20	5425	1693	615.54	1077.46	3.713e-4	0.1462813	0.5461714
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	604	7104	A	6	20190207-PE1_WT-A6-5-0.0952-20	5386	1718	615.54	1102.46	3.713e-4	0.1462813	0.5554539000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	608	7134	A	6	20190207-PE1_WT-A6-5-0.0952-20	5400.5	1733.5	615.54	1117.96	3.713e-4	0.1462813	0.5610234000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	612	7140	A	6	20190207-PE1_WT-A6-5-0.0952-20	5452.5	1687.5	615.54	1071.96	3.713e-4	0.1462813	0.5439436
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	616	7147	A	6	20190207-PE1_WT-A6-5-0.0952-20	5411	1736	615.54	1120.46	3.713e-4	0.1462813	0.5621373000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	620	7178	A	6	20190207-PE1_WT-A6-5-0.0952-20	5408	1770	615.54	1154.46	3.713e-4	0.1462813	0.5747615
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	624	7175	A	6	20190207-PE1_WT-A6-5-0.0952-20	5396.5	1778.5	615.54	1162.96	3.713e-4	0.1462813	0.5777319000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	628	7182	A	6	20190207-PE1_WT-A6-5-0.0952-20	5437.5	1744.5	615.54	1128.96	3.713e-4	0.1462813	0.5651077
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	632	7166	A	6	20190207-PE1_WT-A6-5-0.0952-20	5438	1728	615.54	1112.46	3.713e-4	0.1462813	0.5591669
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	636	7202	A	6	20190207-PE1_WT-A6-5-0.0952-20	5424.5	1777.5	615.54	1161.96	3.713e-4	0.1462813	0.5773606
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	640	7148	A	6	20190207-PE1_WT-A6-5-0.0952-20	5427.5	1720.5	615.54	1104.96	3.713e-4	0.1462813	0.5561965
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	644	7246	A	6	20190207-PE1_WT-A6-5-0.0952-20	5397.5	1848.5	615.54	1232.96	3.713e-4	0.1462813	0.6037229000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	648	7162	A	6	20190207-PE1_WT-A6-5-0.0952-20	5417.5	1744.5	615.54	1128.96	3.713e-4	0.1462813	0.5651077
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	652	7215	A	6	20190207-PE1_WT-A6-5-0.0952-20	5420.5	1794.5	615.54	1178.96	3.713e-4	0.1462813	0.5836727
